contact_id,acct_id,email,created_date,country
CT00015228,A0004236,contact15228@example.com,2022-08-05,DE
CT00015229,A0001349,contact15229@example.com,2022-03-28,US
CT00015230,A0000623,contact15230@example.com,2021-01-11,US
CT00015231,ACC0003048,contact15231@example.com,2022-09-07,DE
CT00015232,A0003225,contact15232@example.com,2022-02-11,PL
CT00015233,A0004588,contact15233@example.com,2024-03-03,FR
CT00015234,A0001499,contact15234@example.com,2023-02-01,PL
CT00015235,A0003656,contact15235@example.com,2021-03-07,US
CT00015236,A0005451,contact15236@example.com,2021-12-25,DE
CT00015237,A0000225,contact15237@example.com,2021-12-27,FR
CT00015238,A0002509,contact15238@example.com,2021-06-21,PL
CT00015239,A0002958,contact15239@example.com,2022-11-18,PL
CT00015240,A0003768,contact15240@example.com,2023-01-11,DE
CT00015241,A0002088,contact15241@example.com,2023-07-19,DE
CT00015242,A0002543,contact15242@example.com,2023-10-07,DE
CT00015243,A0004675,contact15243@example.com,2023-05-06,FR
CT00015244,A0001474,contact15244@example.com,2023-06-20,FR
CT00015245,A0004577,contact15245@example.com,2023-03-12,DE
CT00015246,A0004647,contact15246@example.com,2024-07-20,PL
CT00015247,A0001983,contact15247@example.com,2022-11-14,DE
CT00015248,A0001420,contact15248@example.com,2024-05-03,FR
CT00015249,A0000882,contact15249@example.com,2022-06-25,DE
CT00015250,ACC0000563,contact15250@example.com,2022-04-06,FR
CT00015251,A0001972,contact15251@example.com,2022-01-01,US
CT00015252,A0002544,contact15252@example.com,2022-06-26,FR
CT00015253,ACC0002028,contact15253@example.com,2023-12-02,DE
CT00015254,A0002210,contact15254@example.com,2024-10-03,PL
CT00015255,A0004837,contact15255@example.com,2023-01-15,PL
CT00015256,A0003536,contact15256@example.com,2024-10-18,FR
CT00015257,A0003542,contact15257@example.com,2024-01-11,PL
CT00015258,A0003348,contact15258@example.com,2023-01-09,DE
CT00015259,A0002418,contact15259@example.com,2022-08-29,DE
CT00015260,A0000158,contact15260@example.com,2022-08-01,DE
CT00015261,A0004633,contact15261@example.com,2023-03-06,DE
CT00015262,A0002325,contact15262@example.com,2021-02-01,PL
CT00015263,ACC0002891,contact15263@example.com,2023-08-28,US
CT00015264,A0003003,contact15264@example.com,2021-04-12,PL
CT00015265,ACC0000334,contact15265@example.com,2024-02-10,DE
CT00015266,A0001161,contact15266@example.com,2021-03-14,DE
CT00015267,ACC0001308,contact15267@example.com,2024-05-02,FR
CT00015268,A0002772,contact15268@example.com,2021-11-02,US
CT00015269,A0000951,contact15269@example.com,2024-02-04,PL
CT00015270,ACC0005913,contact15270@example.com,2024-09-09,US
CT00015271,A0003495,contact15271@example.com,2021-12-09,DE
CT00015272,A0000452,contact15272@example.com,2021-11-09,FR
CT00015273,A0004209,contact15273@example.com,2023-07-31,PL
CT00015274,ACC0003234,contact15274@example.com,2023-02-20,FR
CT00015275,A0003379,contact15275@example.com,2021-05-17,FR
CT00015276,A0004061,contact15276@example.com,2024-02-03,FR
CT00015277,A0003208,contact15277@example.com,2021-08-17,US
CT00015278,A0002155,contact15278@example.com,2022-10-28,DE
CT00015279,A0003415,contact15279@example.com,2021-05-04,FR
CT00015280,ACC0003731,contact15280@example.com,2023-07-22,FR
CT00015281,A0004412,contact15281@example.com,2024-10-01,DE
CT00015282,A0002400,contact15282@example.com,2022-05-29,US
CT00015283,ACC0005704,contact15283@example.com,2024-02-02,DE
CT00015284,A0004720,contact15284@example.com,2024-05-22,FR
CT00015285,A0002044,contact15285@example.com,2021-11-04,FR
CT00015286,A0005891,contact15286@example.com,2022-05-12,FR
CT00015287,A0004728,contact15287@example.com,2022-05-22,FR
CT00015288,A0004260,contact15288@example.com,2022-01-03,PL
CT00015289,A0004502,contact15289@example.com,2024-01-25,PL
CT00015290,ACC0004021,contact15290@example.com,2023-12-04,FR
CT00015291,A0004462,contact15291@example.com,2023-12-26,PL
CT00015292,A0005200,contact15292@example.com,2024-04-17,FR
CT00015293,A0004503,contact15293@example.com,2023-03-07,US
CT00015294,A0003273,contact15294@example.com,2023-03-20,PL
CT00015295,A0000925,contact15295@example.com,2022-11-25,US
CT00015296,A0004313,contact15296@example.com,2022-09-22,US
CT00015297,A0001265,contact15297@example.com,2023-12-14,FR
CT00015298,A0004112,contact15298@example.com,2022-11-27,PL
CT00015299,A0002491,contact15299@example.com,2021-08-14,DE
CT00015300,A0001940,contact15300@example.com,2023-05-07,FR
CT00015301,A0003859,contact15301@example.com,2021-12-28,DE
CT00015302,A0003535,contact15302@example.com,2023-01-04,US
CT00015303,A0001131,contact15303@example.com,2023-06-06,FR
CT00015304,A0000337,contact15304@example.com,2021-10-30,DE
CT00015305,A0001584,contact15305@example.com,2021-11-04,FR
CT00015306,ACC0003472,contact15306@example.com,2022-08-23,US
CT00015307,ACC0005091,contact15307@example.com,2021-05-20,FR
CT00015308,A0001233,contact15308@example.com,2023-12-12,FR
CT00015309,A0005617,contact15309@example.com,2024-01-07,DE
CT00015310,A0001499,contact15310@example.com,2022-10-12,FR
CT00015311,A0001551,contact15311@example.com,2022-05-11,US
CT00015312,A0004699,contact15312@example.com,2023-08-11,DE
CT00015313,A0000245,contact15313@example.com,2022-01-03,US
CT00015314,A0001815,contact15314@example.com,2024-08-05,FR
CT00015315,A0003459,contact15315@example.com,2023-04-04,FR
CT00015316,A0000156,contact15316@example.com,2022-05-22,FR
CT00015317,ACC0004318,contact15317@example.com,2023-10-22,DE
CT00015318,A0004478,contact15318@example.com,2023-12-15,DE
CT00015319,A0001043,contact15319@example.com,2021-11-01,DE
CT00015320,ACC0005100,contact15320@example.com,2023-12-30,PL
CT00015321,A0001506,contact15321@example.com,2023-07-16,DE
CT00015322,A0003054,contact15322@example.com,2021-03-12,US
CT00015323,A0000615,contact15323@example.com,2023-10-15,PL
CT00015324,A0003014,contact15324@example.com,2023-03-14,DE
CT00015325,A0003415,contact15325@example.com,2023-04-07,PL
CT00015326,ACC0000612,contact15326@example.com,2022-05-27,DE
CT00015327,ACC0002829,contact15327@example.com,2023-07-17,US
CT00015328,A0002490,contact15328@example.com,2023-05-15,DE
CT00015329,A0002327,contact15329@example.com,2024-07-16,PL
CT00015330,A0000140,contact15330@example.com,2023-02-07,PL
CT00015331,A0005390,contact15331@example.com,2021-01-05,DE
CT00015332,A0003399,contact15332@example.com,2021-06-01,US
CT00015333,A0003446,contact15333@example.com,2023-12-09,FR
CT00015334,A0000431,contact15334@example.com,2023-05-05,DE
CT00015335,A0000211,contact15335@example.com,2024-10-17,US
CT00015336,A0004786,contact15336@example.com,2021-08-06,US
CT00015337,A0003631,contact15337@example.com,2021-09-08,US
CT00015338,ACC0000233,contact15338@example.com,2023-11-06,PL
CT00015339,ACC0005316,contact15339@example.com,2024-09-30,PL
CT00015340,A0003961,contact15340@example.com,2021-09-09,US
CT00015341,A0000726,contact15341@example.com,2024-02-21,US
CT00015342,A0005910,contact15342@example.com,2023-01-05,DE
CT00015343,A0004448,contact15343@example.com,2024-08-10,FR
CT00015344,A0003869,contact15344@example.com,2023-09-20,PL
CT00015345,A0002702,contact15345@example.com,2022-04-13,FR
CT00015346,A0002102,contact15346@example.com,2023-05-11,DE
CT00015347,A0000038,contact15347@example.com,2021-08-20,US
CT00015348,ACC0000688,contact15348@example.com,2022-07-15,FR
CT00015349,A0000156,contact15349@example.com,2024-05-19,PL
CT00015350,A0002043,contact15350@example.com,2024-07-01,US
CT00015351,ACC0001684,contact15351@example.com,2024-06-29,DE
CT00015352,A0002702,contact15352@example.com,2021-10-16,FR
CT00015353,A0004453,contact15353@example.com,2024-07-20,US
CT00015354,A0002017,contact15354@example.com,2024-06-19,US
CT00015355,A0000930,contact15355@example.com,2021-07-12,FR
CT00015356,A0005516,contact15356@example.com,2024-09-12,PL
CT00015357,A0000429,contact15357@example.com,2021-12-13,PL
CT00015358,A0000610,contact15358@example.com,2022-08-30,PL
CT00015359,ACC0002296,contact15359@example.com,2022-02-03,US
CT00015360,A0004150,contact15360@example.com,2021-04-12,FR
CT00015361,A0001824,contact15361@example.com,2021-10-24,PL
CT00015362,ACC0000779,contact15362@example.com,2021-05-30,FR
CT00015363,A0004594,contact15363@example.com,2021-09-20,DE
CT00015364,A0004774,contact15364@example.com,2021-12-17,FR
CT00015365,A0002706,contact15365@example.com,2021-11-08,US
CT00015366,A0000752,contact15366@example.com,2022-03-07,FR
CT00015367,A0000917,contact15367@example.com,2022-01-26,PL
CT00015368,A0000209,contact15368@example.com,2024-02-22,US
CT00015369,A0000107,contact15369@example.com,2022-02-28,PL
CT00015370,A0003581,contact15370@example.com,2021-08-29,PL
CT00015371,A0004262,contact15371@example.com,2021-07-19,FR
CT00015372,A0001646,contact15372@example.com,2021-12-30,US
CT00015373,A0005935,contact15373@example.com,2022-08-15,US
CT00015374,A0001763,contact15374@example.com,2024-10-03,PL
CT00015375,A0001599,contact15375@example.com,2023-08-17,US
CT00015376,A0004174,contact15376@example.com,2022-03-15,PL
CT00015377,A0003954,contact15377@example.com,2021-01-23,US
CT00015378,A0003802,contact15378@example.com,2022-03-20,PL
CT00015379,A0004506,contact15379@example.com,2021-03-10,PL
CT00015380,A0005892,contact15380@example.com,2024-07-08,DE
CT00015381,A0003993,contact15381@example.com,2023-02-21,FR
CT00015382,A0003309,contact15382@example.com,2024-09-23,PL
CT00015383,A0004239,contact15383@example.com,2023-09-01,PL
CT00015384,A0003893,contact15384@example.com,2022-08-30,US
CT00015385,A0000145,contact15385@example.com,2022-10-14,US
CT00015386,A0003193,contact15386@example.com,2021-12-21,DE
CT00015387,A0004786,contact15387@example.com,2024-08-22,DE
CT00015388,A0003159,contact15388@example.com,2022-03-25,DE
CT00015389,ACC0003608,contact15389@example.com,2023-09-18,PL
CT00015390,A0004154,contact15390@example.com,2024-06-25,US
CT00015391,ACC0003400,contact15391@example.com,2024-05-22,PL
CT00015392,A0003886,contact15392@example.com,2023-10-03,US
CT00015393,A0001464,contact15393@example.com,2022-08-19,US
CT00015394,A0004260,contact15394@example.com,2023-04-30,US
CT00015395,A0004756,contact15395@example.com,2023-10-14,FR
CT00015396,A0001176,contact15396@example.com,2021-05-21,US
CT00015397,A0003506,contact15397@example.com,2024-10-18,DE
CT00015398,A0002623,contact15398@example.com,2022-11-03,US
CT00015399,ACC0001042,contact15399@example.com,2024-03-02,FR
CT00015400,A0003445,contact15400@example.com,2023-03-20,DE
CT00015401,A0004988,contact15401@example.com,2023-08-15,PL
CT00015402,A0001310,contact15402@example.com,2022-12-18,FR
CT00015403,A0001986,contact15403@example.com,2021-08-20,PL
CT00015404,A0000657,contact15404@example.com,2021-12-11,DE
CT00015405,A0000175,contact15405@example.com,2021-12-10,FR
CT00015406,A0000600,contact15406@example.com,2023-09-22,US
CT00015407,A0004607,contact15407@example.com,2024-07-06,PL
CT00015408,A0001151,contact15408@example.com,2023-11-09,FR
CT00015409,ACC0003239,contact15409@example.com,2024-07-25,PL
CT00015410,A0003470,contact15410@example.com,2021-10-02,US
CT00015411,A0001143,contact15411@example.com,2024-06-27,US
CT00015412,A0001597,contact15412@example.com,2023-08-05,FR
CT00015413,A0003080,contact15413@example.com,2022-06-26,US
CT00015414,A0004609,contact15414@example.com,2021-04-09,DE
CT00015415,A0001662,contact15415@example.com,2024-06-03,PL
CT00015416,A0000631,contact15416@example.com,2022-02-24,PL
CT00015417,A0000875,contact15417@example.com,2023-06-13,FR
CT00015418,A0003358,contact15418@example.com,2023-12-08,US
CT00015419,A0003656,contact15419@example.com,2021-09-05,PL
CT00015420,A0005915,contact15420@example.com,2021-11-10,FR
CT00015421,A0003973,contact15421@example.com,2022-04-25,FR
CT00015422,A0001528,contact15422@example.com,2023-04-25,US
CT00015423,A0003792,contact15423@example.com,2023-07-21,PL
CT00015424,A0001805,contact15424@example.com,2023-10-07,DE
CT00015425,A0000704,contact15425@example.com,2021-01-19,US
CT00015426,A0005986,contact15426@example.com,2023-07-14,FR
CT00015427,A0000542,contact15427@example.com,2021-10-13,US
CT00015428,A0005535,contact15428@example.com,2024-10-04,US
CT00015429,A0003118,contact15429@example.com,2024-07-13,PL
CT00015430,A0001299,contact15430@example.com,2023-03-28,DE
CT00015431,A0004697,contact15431@example.com,2021-12-12,FR
CT00015432,A0001585,contact15432@example.com,2021-09-27,PL
CT00015433,A0000640,contact15433@example.com,2022-07-20,US
CT00015434,A0003152,contact15434@example.com,2024-03-05,PL
CT00015435,A0004469,contact15435@example.com,2021-06-12,FR
CT00015436,A0002986,contact15436@example.com,2021-07-21,PL
CT00015437,A0000289,contact15437@example.com,2024-01-06,DE
CT00015438,A0003427,contact15438@example.com,2021-11-07,FR
CT00015439,A0002739,contact15439@example.com,2022-07-03,US
CT00015440,A0002114,contact15440@example.com,2023-09-13,PL
CT00015441,A0000931,contact15441@example.com,2023-10-23,FR
CT00015442,A0001707,contact15442@example.com,2021-08-24,DE
CT00015443,A0000393,contact15443@example.com,2023-01-29,FR
CT00015444,A0000224,contact15444@example.com,2024-07-26,DE
CT00015445,A0004581,contact15445@example.com,2023-03-25,DE
CT00015446,A0004463,contact15446@example.com,2024-06-23,DE
CT00015447,A0001812,contact15447@example.com,2021-07-08,PL
CT00015448,A0000280,contact15448@example.com,2021-05-06,PL
CT00015449,A0005686,contact15449@example.com,2024-01-04,DE
CT00015450,A0004364,contact15450@example.com,2024-08-04,FR
CT00015451,A0003188,contact15451@example.com,2024-06-29,PL
CT00015452,A0005536,contact15452@example.com,2022-03-16,PL
CT00015453,A0002122,contact15453@example.com,2023-03-05,DE
CT00015454,A0005539,contact15454@example.com,2021-12-19,FR
CT00015455,A0000266,contact15455@example.com,2023-07-04,US
CT00015456,A0004636,contact15456@example.com,2024-05-25,DE
CT00015457,A0001172,contact15457@example.com,2024-08-01,US
CT00015458,A0004787,contact15458@example.com,2024-07-19,FR
CT00015459,A0000421,contact15459@example.com,2021-04-04,FR
CT00015460,A0002114,contact15460@example.com,2021-08-30,PL
CT00015461,A0005706,contact15461@example.com,2024-01-21,DE
CT00015462,A0002280,contact15462@example.com,2022-04-17,FR
CT00015463,A0005003,contact15463@example.com,2023-04-17,US
CT00015464,A0000489,contact15464@example.com,2021-06-06,PL
CT00015465,A0004028,contact15465@example.com,2023-03-30,DE
CT00015466,A0004865,contact15466@example.com,2021-10-27,US
CT00015467,A0004260,contact15467@example.com,2023-03-23,FR
CT00015468,A0002438,contact15468@example.com,2023-03-01,US
CT00015469,A0000558,contact15469@example.com,2022-01-21,FR
CT00015470,A0005194,contact15470@example.com,2024-08-15,US
CT00015471,ACC0005756,contact15471@example.com,2023-07-18,FR
CT00015472,A0003789,contact15472@example.com,2024-01-27,US
CT00015473,A0002815,contact15473@example.com,2021-07-22,DE
CT00015474,A0000257,contact15474@example.com,2021-05-05,FR
CT00015475,A0005076,contact15475@example.com,2023-01-29,FR
CT00015476,A0005206,contact15476@example.com,2024-03-11,DE
CT00015477,A0005896,contact15477@example.com,2024-04-26,DE
CT00015478,A0004056,contact15478@example.com,2023-01-02,US
CT00015479,A0005361,contact15479@example.com,2021-10-12,US
CT00015480,A0004605,contact15480@example.com,2023-10-01,FR
CT00015481,A0000096,contact15481@example.com,2024-02-28,PL
CT00015482,A0000702,contact15482@example.com,2024-02-28,DE
CT00015483,A0005783,contact15483@example.com,2021-08-25,US
CT00015484,A0004017,contact15484@example.com,2022-09-22,DE
CT00015485,A0001494,contact15485@example.com,2022-07-08,FR
CT00015486,A0000383,contact15486@example.com,2024-01-17,FR
CT00015487,ACC0000866,contact15487@example.com,2022-07-17,US
CT00015488,A0000993,contact15488@example.com,2024-08-02,PL
CT00015489,A0005744,contact15489@example.com,2022-03-13,DE
CT00015490,A0004461,contact15490@example.com,2023-09-16,DE
CT00015491,A0003174,contact15491@example.com,2021-10-24,US
CT00015492,A0004268,contact15492@example.com,2023-06-22,US
CT00015493,A0002615,contact15493@example.com,2022-07-04,PL
CT00015494,A0003973,contact15494@example.com,2021-11-29,FR
CT00015495,A0003584,contact15495@example.com,2021-01-27,FR
CT00015496,A0003945,contact15496@example.com,2024-05-05,FR
CT00015497,A0004931,contact15497@example.com,2022-03-18,US
CT00015498,A0002648,contact15498@example.com,2022-12-28,DE
CT00015499,A0000772,contact15499@example.com,2023-08-20,US
CT00015500,A0000091,contact15500@example.com,2023-04-03,FR
CT00015501,A0002263,contact15501@example.com,2021-09-17,FR
CT00015502,A0003713,contact15502@example.com,2023-09-05,FR
CT00015503,A0004990,contact15503@example.com,2023-04-05,US
CT00015504,A0005414,contact15504@example.com,2022-12-06,PL
CT00015505,A0001977,contact15505@example.com,2021-09-15,PL
CT00015506,A0005794,contact15506@example.com,2021-09-20,US
CT00015507,A0001404,contact15507@example.com,2023-06-16,DE
CT00015508,A0004603,contact15508@example.com,2021-10-12,DE
CT00015509,A0004748,contact15509@example.com,2023-03-24,FR
CT00015510,A0001905,contact15510@example.com,2023-08-23,FR
CT00015511,A0002134,contact15511@example.com,2021-03-12,FR
CT00015512,A0002487,contact15512@example.com,2021-01-12,US
CT00015513,A0003696,contact15513@example.com,2024-07-22,US
CT00015514,A0005427,contact15514@example.com,2021-08-09,PL
CT00015515,A0005067,contact15515@example.com,2022-09-29,FR
CT00015516,A0001665,contact15516@example.com,2024-06-22,US
CT00015517,A0003760,contact15517@example.com,2023-06-02,PL
CT00015518,A0003636,contact15518@example.com,2023-05-10,US
CT00015519,A0002510,contact15519@example.com,2023-05-31,US
CT00015520,A0004862,contact15520@example.com,2024-03-19,DE
CT00015521,A0002093,contact15521@example.com,2022-09-10,US
CT00015522,A0001592,contact15522@example.com,2021-04-03,FR
CT00015523,A0004429,contact15523@example.com,2022-04-09,FR
CT00015524,A0004067,contact15524@example.com,2021-05-16,DE
CT00015525,ACC0003848,contact15525@example.com,2021-06-07,FR
CT00015526,A0005267,contact15526@example.com,2024-06-28,DE
CT00015527,ACC0004939,contact15527@example.com,2023-03-15,DE
CT00015528,A0002579,contact15528@example.com,2023-11-23,PL
CT00015529,A0000339,contact15529@example.com,2021-09-27,PL
CT00015530,A0001690,contact15530@example.com,2023-07-12,FR
CT00015531,A0003737,contact15531@example.com,2024-09-19,PL
CT00015532,A0003264,contact15532@example.com,2022-06-09,FR
CT00015533,A0002287,contact15533@example.com,2023-01-05,PL
CT00015534,A0006000,contact15534@example.com,2021-02-03,FR
CT00015535,A0000001,contact15535@example.com,2024-05-31,PL
CT00015536,A0002801,contact15536@example.com,2021-03-01,DE
CT00015537,A0001594,contact15537@example.com,2024-07-05,PL
CT00015538,A0005225,contact15538@example.com,2021-03-15,PL
CT00015539,A0000671,contact15539@example.com,2023-09-14,US
CT00015540,A0003869,contact15540@example.com,2022-01-20,FR
CT00015541,A0004808,contact15541@example.com,2022-12-21,US
CT00015542,A0004821,contact15542@example.com,2022-09-09,US
CT00015543,A0000138,contact15543@example.com,2021-12-12,US
CT00015544,A0003088,contact15544@example.com,2022-08-29,FR
CT00015545,A0003469,contact15545@example.com,2022-02-16,FR
CT00015546,A0005173,contact15546@example.com,2024-05-04,DE
CT00015547,A0004361,contact15547@example.com,2024-01-13,FR
CT00015548,A0005719,contact15548@example.com,2021-05-17,US
CT00015549,A0002716,contact15549@example.com,2023-02-26,US
CT00015550,A0003055,contact15550@example.com,2024-07-08,FR
CT00015551,A0001925,contact15551@example.com,2023-01-01,DE
CT00015552,A0003744,contact15552@example.com,2023-08-06,US
CT00015553,A0005342,contact15553@example.com,2022-07-02,DE
CT00015554,A0004116,contact15554@example.com,2024-06-28,DE
CT00015555,A0001987,contact15555@example.com,2024-08-16,FR
CT00015556,A0000456,contact15556@example.com,2024-04-21,PL
CT00015557,A0005787,contact15557@example.com,2021-06-08,FR
CT00015558,A0000546,contact15558@example.com,2022-10-16,FR
CT00015559,A0001944,contact15559@example.com,2024-08-06,US
CT00015560,A0004246,contact15560@example.com,2023-05-20,FR
CT00015561,A0003573,contact15561@example.com,2023-03-08,US
CT00015562,A0005095,contact15562@example.com,2024-02-20,PL
CT00015563,ACC0003710,contact15563@example.com,2022-08-09,FR
CT00015564,A0005762,contact15564@example.com,2023-03-03,DE
CT00015565,A0000967,contact15565@example.com,2021-05-25,DE
CT00015566,A0000797,contact15566@example.com,2021-12-30,PL
CT00015567,ACC0002395,contact15567@example.com,2024-03-25,FR
CT00015568,A0001435,contact15568@example.com,2024-02-12,FR
CT00015569,A0003173,contact15569@example.com,2022-10-25,FR
CT00015570,A0004630,contact15570@example.com,2021-09-01,FR
CT00015571,A0002666,contact15571@example.com,2024-05-14,FR
CT00015572,A0004414,contact15572@example.com,2022-10-27,DE
CT00015573,ACC0003411,contact15573@example.com,2024-05-29,FR
CT00015574,A0005959,contact15574@example.com,2023-07-13,DE
CT00015575,A0001679,contact15575@example.com,2023-08-24,DE
CT00015576,A0005382,contact15576@example.com,2023-01-31,US
CT00015577,A0005019,contact15577@example.com,2024-10-10,PL
CT00015578,A0005817,contact15578@example.com,2021-05-18,PL
CT00015579,A0000076,contact15579@example.com,2023-10-06,FR
CT00015580,A0003562,contact15580@example.com,2024-04-10,FR
CT00015581,A0002649,contact15581@example.com,2023-11-13,DE
CT00015582,A0001358,contact15582@example.com,2023-08-19,FR
CT00015583,A0004241,contact15583@example.com,2021-11-20,US
CT00015584,A0003633,contact15584@example.com,2021-03-21,PL
CT00015585,A0001123,contact15585@example.com,2024-01-28,US
CT00015586,A0000380,contact15586@example.com,2023-07-24,PL
CT00015587,ACC0001267,contact15587@example.com,2023-01-08,FR
CT00015588,A0005613,contact15588@example.com,2024-06-15,US
CT00015589,A0004145,contact15589@example.com,2023-09-11,PL
CT00015590,A0005687,contact15590@example.com,2022-03-20,DE
CT00015591,ACC0004144,contact15591@example.com,2023-11-19,PL
CT00015592,A0004749,contact15592@example.com,2023-11-04,US
CT00015593,A0003679,contact15593@example.com,2024-06-26,DE
CT00015594,ACC0005836,contact15594@example.com,2023-09-23,DE
CT00015595,ACC0005690,contact15595@example.com,2022-06-25,DE
CT00015596,A0003316,contact15596@example.com,2022-03-20,PL
CT00015597,A0003088,contact15597@example.com,2024-07-23,DE
CT00015598,A0005327,contact15598@example.com,2024-08-25,PL
CT00015599,A0005836,contact15599@example.com,2023-04-22,US
CT00015600,A0000288,contact15600@example.com,2023-03-13,US
CT00015601,A0001223,contact15601@example.com,2021-07-22,US
CT00015602,A0005759,contact15602@example.com,2021-09-06,FR
CT00015603,A0004441,contact15603@example.com,2021-09-30,FR
CT00015604,A0002156,contact15604@example.com,2021-11-01,FR
CT00015605,A0000768,contact15605@example.com,2024-07-20,DE
CT00015606,A0003110,contact15606@example.com,2021-02-18,PL
CT00015607,A0004047,contact15607@example.com,2022-04-23,US
CT00015608,ACC0004905,contact15608@example.com,2021-06-14,PL
CT00015609,ACC0005220,contact15609@example.com,2022-03-22,DE
CT00015610,A0002561,contact15610@example.com,2024-09-11,PL
CT00015611,ACC0002112,contact15611@example.com,2023-12-29,FR
CT00015612,A0001065,contact15612@example.com,2021-06-23,DE
CT00015613,A0003810,contact15613@example.com,2022-11-10,DE
CT00015614,A0003655,contact15614@example.com,2022-10-21,PL
CT00015615,A0003795,contact15615@example.com,2022-08-20,US
CT00015616,A0003189,contact15616@example.com,2022-02-14,PL
CT00015617,A0005027,contact15617@example.com,2021-04-14,DE
CT00015618,A0001155,contact15618@example.com,2022-09-25,US
CT00015619,A0002970,contact15619@example.com,2024-05-22,DE
CT00015620,A0002009,contact15620@example.com,2021-08-19,DE
CT00015621,A0002510,contact15621@example.com,2021-08-08,FR
CT00015622,A0001643,contact15622@example.com,2024-06-11,DE
CT00015623,A0001548,contact15623@example.com,2022-04-25,FR
CT00015624,ACC0003417,contact15624@example.com,2021-08-07,FR
CT00015625,A0005951,contact15625@example.com,2023-11-16,PL
CT00015626,A0000003,contact15626@example.com,2023-02-24,PL
CT00015627,A0004083,contact15627@example.com,2024-10-30,US
CT00015628,A0003641,contact15628@example.com,2023-11-19,DE
CT00015629,A0003159,contact15629@example.com,2023-07-03,DE
CT00015630,A0000777,contact15630@example.com,2024-07-30,DE
CT00015631,A0004440,contact15631@example.com,2021-05-06,PL
CT00015632,A0000331,contact15632@example.com,2022-08-29,FR
CT00015633,A0000753,contact15633@example.com,2023-11-18,US
CT00015634,A0001299,contact15634@example.com,2021-02-11,DE
CT00015635,A0001961,contact15635@example.com,2023-03-08,DE
CT00015636,A0004596,contact15636@example.com,2021-12-07,DE
CT00015637,A0003822,contact15637@example.com,2024-01-22,FR
CT00015638,A0004119,contact15638@example.com,2021-09-07,PL
CT00015639,ACC0000993,contact15639@example.com,2023-04-08,PL
CT00015640,A0004029,contact15640@example.com,2023-03-29,PL
CT00015641,A0004954,contact15641@example.com,2023-08-21,PL
CT00015642,A0002367,contact15642@example.com,2023-07-29,FR
CT00015643,A0004700,contact15643@example.com,2021-11-16,PL
CT00015644,A0001501,contact15644@example.com,2021-04-17,PL
CT00015645,A0001488,contact15645@example.com,2023-06-27,US
CT00015646,A0004901,contact15646@example.com,2022-12-24,FR
CT00015647,A0000571,contact15647@example.com,2021-02-10,US
CT00015648,A0004932,contact15648@example.com,2023-09-28,DE
CT00015649,A0000778,contact15649@example.com,2024-08-30,PL
CT00015650,A0002013,contact15650@example.com,2024-06-22,DE
CT00015651,A0003036,contact15651@example.com,2023-12-13,US
CT00015652,ACC0004230,contact15652@example.com,2022-10-22,PL
CT00015653,A0001123,contact15653@example.com,2023-09-14,PL
CT00015654,ACC0005376,contact15654@example.com,2021-12-27,US
CT00015655,A0001134,contact15655@example.com,2021-04-10,DE
CT00015656,ACC0002498,contact15656@example.com,2021-10-30,DE
CT00015657,A0005451,contact15657@example.com,2023-06-17,PL
CT00015658,A0004502,contact15658@example.com,2023-02-04,US
CT00015659,A0001976,contact15659@example.com,2021-09-29,DE
CT00015660,A0003413,contact15660@example.com,2022-09-01,PL
CT00015661,A0005653,contact15661@example.com,2022-05-05,FR
CT00015662,A0002429,contact15662@example.com,2023-10-08,FR
CT00015663,ACC0005811,contact15663@example.com,2023-08-03,US
CT00015664,A0003722,contact15664@example.com,2021-03-30,PL
CT00015665,A0000204,contact15665@example.com,2023-12-29,PL
CT00015666,ACC0005209,contact15666@example.com,2024-10-17,DE
CT00015667,A0003369,contact15667@example.com,2023-01-07,US
CT00015668,A0001474,contact15668@example.com,2023-05-05,PL
CT00015669,A0000483,contact15669@example.com,2021-02-17,FR
CT00015670,A0003420,contact15670@example.com,2023-01-13,FR
CT00015671,A0002191,contact15671@example.com,2021-01-09,US
CT00015672,A0004044,contact15672@example.com,2021-07-11,US
CT00015673,A0005661,contact15673@example.com,2022-12-21,DE
CT00015674,ACC0004753,contact15674@example.com,2021-04-19,DE
CT00015675,A0005261,contact15675@example.com,2024-04-13,US
CT00015676,A0000416,contact15676@example.com,2022-10-18,PL
CT00015677,A0000627,contact15677@example.com,2023-11-24,FR
CT00015678,A0005200,contact15678@example.com,2021-01-23,US
CT00015679,A0000751,contact15679@example.com,2021-05-08,DE
CT00015680,A0002124,contact15680@example.com,2021-11-17,FR
CT00015681,ACC0003071,contact15681@example.com,2022-12-14,US
CT00015682,A0003088,contact15682@example.com,2022-02-11,FR
CT00015683,A0003969,contact15683@example.com,2022-05-01,PL
CT00015684,A0002583,contact15684@example.com,2022-08-15,DE
CT00015685,A0000132,contact15685@example.com,2023-08-26,FR
CT00015686,ACC0005379,contact15686@example.com,2024-01-11,FR
CT00015687,ACC0001713,contact15687@example.com,2021-02-03,US
CT00015688,A0000190,contact15688@example.com,2024-03-14,US
CT00015689,A0001936,contact15689@example.com,2021-12-28,FR
CT00015690,A0004003,contact15690@example.com,2024-06-02,DE
CT00015691,A0004170,contact15691@example.com,2021-05-20,FR
CT00015692,A0005945,contact15692@example.com,2023-07-10,FR
CT00015693,A0001199,contact15693@example.com,2023-04-16,FR
