customer_id,cust_id,email,country,currency,region_code,created_date
C0008987,C0008987,user8987@example.com,SE,EUR,R20,2023-02-15
C0008988,C0008988,user8988@example.com,FR,EUR,R21,2024-10-23
C0008989,C0008989,user8989@example.com,DE,EUR,R20,2023-07-29
C0008990,CUS0008990,user8990@example.com,NL,EUR,R13,2023-07-09
C0008991,C0008991,user8991@example.com,PL,EUR,R19,2024-10-20
C0008992,CUS0008992,user8992@example.com,DE,EUR,R14,2023-02-04
C0008993,C0008993,user8993@example.com,DE,EUR,R14,2024-02-27
C0008994,C0008994,user8994@example.com,DE,EUR,R24,2023-10-16
C0008995,C0008995,user8995@example.com,US,USD,R25,2024-02-22
C0008996,C0008996,user8996@example.com,SE,EUR,R21,2024-09-24
C0008997,C0008997,user8997@example.com,ES,USD,R05,2024-08-08
C0008998,C0008998,user8998@example.com,PL,PLN,R16,2023-12-07
C0008999,C0008999,user8999@example.com,SE,USD,R24,2024-03-27
C0009000,C0009000,user9000@example.com,SE,USD,R09,2023-11-14
C0009001,C0009001,user9001@example.com,FR,EUR,R11,2023-10-09
C0009002,C0009002,user9002@example.com,PL,EUR,R02,2023-06-28
C0009003,C0009003,user9003@example.com,PL,EUR,R13,2024-08-29
C0009004,CUS0009004,user9004@example.com,GB,EUR,R20,2023-04-18
C0009005,C0009005,user9005@example.com,PL,EUR,R18,2023-07-28
C0009006,C0009006,user9006@example.com,ES,EUR,R09,2023-02-18
C0009007,C0009007,user9007@example.com,GB,EUR,R02,2024-07-22
C0009008,C0009008,user9008@example.com,DE,EUR,R04,2024-06-02
C0009009,C0009009,user9009@example.com,DE,GBP,R20,2024-03-09
C0009010,C0009010,user9010@example.com,DE,USD,R09,2024-05-22
C0009011,C0009011,user9011@example.com,US,EUR,R01,2023-12-22
C0009012,CUS0009012,user9012@example.com,DE,GBP,R16,2024-05-29
C0009013,C0009013,user9013@example.com,DE,EUR,R06,2023-07-25
C0009014,CUS0009014,user9014@example.com,GB,EUR,R03,2024-08-12
C0009015,C0009015,user9015@example.com,DE,USD,R12,2023-08-10
C0009016,C0009016,user9016@example.com,FR,EUR,R04,2023-04-01
C0009017,C0009017,user9017@example.com,ES,USD,R14,2023-05-25
C0009018,C0009018,user9018@example.com,SE,EUR,R08,2023-01-14
C0009019,C0009019,user9019@example.com,US,EUR,R22,2023-05-15
C0009020,C0009020,user9020@example.com,GB,EUR,R12,2024-01-08
C0009021,C0009021,user9021@example.com,US,GBP,R23,2024-03-30
C0009022,C0009022,user9022@example.com,NL,EUR,R13,2023-06-18
C0009023,C0009023,user9023@example.com,ES,EUR,R19,2024-03-15
C0009024,CUS0009024,user9024@example.com,DE,EUR,R23,2024-09-25
C0009025,C0009025,user9025@example.com,GB,EUR,R23,2024-04-10
C0009026,C0009026,user9026@example.com,GB,EUR,R10,2023-05-29
C0009027,C0009027,user9027@example.com,SE,USD,R15,2023-03-13
C0009028,C0009028,user9028@example.com,US,USD,R21,2024-06-27
C0009029,C0009029,user9029@example.com,PL,USD,R09,2024-03-27
C0009030,C0009030,user9030@example.com,US,EUR,R10,2024-11-28
C0009031,C0009031,user9031@example.com,DE,PLN,R05,2024-08-27
C0009032,C0009032,user9032@example.com,GB,PLN,R25,2024-04-15
C0009033,CUS0009033,user9033@example.com,SE,EUR,R07,2023-08-29
C0009034,C0009034,user9034@example.com,DE,EUR,R04,2023-08-31
C0009035,C0009035,user9035@example.com,US,USD,R25,2024-04-30
C0009036,C0009036,user9036@example.com,PL,EUR,R06,2023-02-12
C0009037,C0009037,user9037@example.com,SE,EUR,R03,2023-06-08
C0009038,C0009038,user9038@example.com,SE,EUR,R18,2023-11-05
C0009039,C0009039,user9039@example.com,DE,EUR,R13,2024-07-27
C0009040,C0009040,user9040@example.com,FR,EUR,R10,2023-02-18
C0009041,C0009041,user9041@example.com,US,EUR,R25,2023-08-16
C0009042,C0009042,user9042@example.com,NL,EUR,R10,2023-10-16
C0009043,C0009043,user9043@example.com,DE,EUR,R15,2023-12-25
C0009044,C0009044,user9044@example.com,DE,USD,R15,2023-11-21
C0009045,C0009045,user9045@example.com,SE,USD,R21,2023-01-07
C0009046,C0009046,user9046@example.com,PL,GBP,R21,2024-02-16
C0009047,C0009047,user9047@example.com,PL,USD,R17,2024-05-21
C0009048,C0009048,user9048@example.com,DE,USD,R20,2024-09-09
C0009049,C0009049,user9049@example.com,US,EUR,R03,2023-07-01
C0009050,C0009050,user9050@example.com,FR,EUR,R01,2023-06-21
C0009051,C0009051,user9051@example.com,PL,EUR,R11,2023-11-06
C0009052,C0009052,user9052@example.com,US,EUR,R08,2024-08-23
C0009053,C0009053,user9053@example.com,SE,EUR,R09,2024-01-31
C0009054,C0009054,user9054@example.com,US,USD,R24,2024-01-22
C0009055,C0009055,user9055@example.com,US,EUR,R15,2023-10-07
C0009056,C0009056,user9056@example.com,PL,PLN,R06,2024-09-18
C0009057,C0009057,user9057@example.com,FR,PLN,R07,2024-08-04
C0009058,C0009058,user9058@example.com,US,EUR,R02,2023-08-05
C0009059,C0009059,user9059@example.com,DE,EUR,R05,2023-05-05
C0009060,C0009060,user9060@example.com,FR,PLN,R18,2023-01-17
C0009061,C0009061,user9061@example.com,US,EUR,R01,2024-08-16
C0009062,C0009062,user9062@example.com,DE,EUR,R01,2023-02-18
C0009063,C0009063,user9063@example.com,PL,USD,R06,2023-12-20
C0009064,C0009064,user9064@example.com,FR,EUR,R11,2023-07-09
C0009065,C0009065,user9065@example.com,PL,EUR,R19,2023-12-27
C0009066,C0009066,user9066@example.com,US,EUR,R07,2023-07-18
C0009067,C0009067,user9067@example.com,PL,EUR,R06,2024-09-13
C0009068,C0009068,user9068@example.com,DE,USD,R24,2024-01-10
C0009069,C0009069,user9069@example.com,SE,EUR,R05,2023-07-14
C0009070,C0009070,user9070@example.com,NL,EUR,R04,2024-09-20
C0009071,C0009071,user9071@example.com,US,EUR,R25,2023-06-22
C0009072,CUS0009072,user9072@example.com,SE,EUR,R13,2023-12-04
C0009073,C0009073,user9073@example.com,FR,USD,R18,2023-05-04
C0009074,CUS0009074,user9074@example.com,FR,USD,R14,2023-09-08
C0009075,C0009075,user9075@example.com,PL,PLN,R19,2023-10-16
C0009076,C0009076,user9076@example.com,US,USD,R14,2023-04-13
C0009077,C0009077,user9077@example.com,SE,EUR,R05,2024-05-16
C0009078,C0009078,user9078@example.com,US,PLN,R11,2024-03-22
C0009079,C0009079,user9079@example.com,ES,EUR,R07,2024-11-09
C0009080,C0009080,user9080@example.com,FR,EUR,R17,2023-05-12
C0009081,C0009081,user9081@example.com,US,EUR,R05,2023-08-22
C0009082,C0009082,user9082@example.com,PL,USD,R12,2024-04-03
C0009083,C0009083,user9083@example.com,SE,EUR,R06,2024-04-08
C0009084,C0009084,user9084@example.com,NL,EUR,R07,2023-03-12
C0009085,C0009085,user9085@example.com,PL,PLN,R07,2023-01-27
C0009086,C0009086,user9086@example.com,PL,EUR,R07,2024-01-16
C0009087,C0009087,user9087@example.com,US,EUR,R15,2023-11-10
C0009088,C0009088,user9088@example.com,SE,EUR,R25,2023-09-01
C0009089,C0009089,user9089@example.com,SE,GBP,R19,2023-08-31
C0009090,C0009090,user9090@example.com,PL,EUR,R14,2024-03-24
C0009091,C0009091,user9091@example.com,US,EUR,R02,2024-09-23
C0009092,C0009092,user9092@example.com,US,EUR,R19,2023-01-21
C0009093,CUS0009093,user9093@example.com,PL,EUR,R11,2024-01-19
C0009094,C0009094,user9094@example.com,GB,EUR,R01,2023-10-08
C0009095,C0009095,user9095@example.com,PL,PLN,R12,2024-07-15
C0009096,C0009096,user9096@example.com,NL,EUR,R12,2024-08-26
C0009097,C0009097,user9097@example.com,PL,USD,R22,2023-12-03
C0009098,C0009098,user9098@example.com,US,PLN,R22,2024-06-20
C0009099,C0009099,user9099@example.com,US,EUR,R03,2023-05-17
C0009100,C0009100,user9100@example.com,US,USD,R07,2023-10-10
C0009101,C0009101,user9101@example.com,GB,EUR,R07,2024-04-14
C0009102,C0009102,user9102@example.com,ES,EUR,R13,2023-07-05
C0009103,C0009103,user9103@example.com,SE,EUR,R12,2024-10-04
C0009104,C0009104,user9104@example.com,US,PLN,R05,2023-05-20
C0009105,C0009105,user9105@example.com,PL,EUR,R17,2023-06-27
C0009106,CUS0009106,user9106@example.com,US,USD,R08,2024-05-20
C0009107,C0009107,user9107@example.com,DE,USD,R05,2024-11-17
C0009108,C0009108,user9108@example.com,US,EUR,R20,2024-06-04
C0009109,C0009109,user9109@example.com,ES,USD,R12,2024-11-02
C0009110,C0009110,user9110@example.com,SE,EUR,R09,2023-03-30
C0009111,C0009111,user9111@example.com,FR,PLN,R24,2024-10-29
C0009112,C0009112,user9112@example.com,NL,EUR,R24,2024-10-09
C0009113,C0009113,user9113@example.com,GB,PLN,R06,2024-01-12
C0009114,C0009114,user9114@example.com,US,USD,R18,2024-10-29
C0009115,C0009115,user9115@example.com,GB,USD,R10,2023-03-06
C0009116,C0009116,user9116@example.com,NL,EUR,R23,2023-06-28
C0009117,C0009117,user9117@example.com,PL,EUR,R10,2023-04-01
C0009118,C0009118,user9118@example.com,US,EUR,R25,2024-08-07
C0009119,C0009119,user9119@example.com,SE,PLN,R01,2024-01-19
C0009120,C0009120,user9120@example.com,US,EUR,R02,2023-04-15
C0009121,C0009121,user9121@example.com,PL,USD,R19,2023-01-20
C0009122,C0009122,user9122@example.com,GB,GBP,R13,2023-04-10
C0009123,C0009123,user9123@example.com,US,EUR,R22,2023-09-02
C0009124,C0009124,user9124@example.com,PL,EUR,R03,2024-05-12
C0009125,C0009125,user9125@example.com,ES,EUR,R13,2024-08-16
C0009126,C0009126,user9126@example.com,FR,EUR,R15,2023-12-18
C0009127,CUS0009127,user9127@example.com,SE,EUR,R06,2023-10-09
C0009128,CUS0009128,user9128@example.com,US,EUR,R02,2023-12-10
C0009129,C0009129,user9129@example.com,PL,USD,R12,2023-12-03
C0009130,C0009130,user9130@example.com,NL,USD,R19,2024-03-15
C0009131,C0009131,user9131@example.com,DE,EUR,R11,2023-07-08
C0009132,C0009132,user9132@example.com,US,USD,R07,2024-04-30
C0009133,CUS0009133,user9133@example.com,DE,USD,R24,2023-05-23
C0009134,CUS0009134,user9134@example.com,SE,EUR,R03,2023-03-20
C0009135,C0009135,user9135@example.com,US,GBP,R21,2023-08-04
C0009136,C0009136,user9136@example.com,PL,USD,R16,2024-10-21
C0009137,C0009137,user9137@example.com,SE,EUR,R21,2024-04-23
C0009138,C0009138,user9138@example.com,NL,EUR,R23,2023-01-31
C0009139,CUS0009139,user9139@example.com,DE,PLN,R17,2023-09-22
C0009140,C0009140,user9140@example.com,DE,EUR,R17,2023-06-22
C0009141,C0009141,user9141@example.com,SE,PLN,R17,2024-01-19
C0009142,C0009142,user9142@example.com,US,EUR,R09,2023-11-28
C0009143,C0009143,user9143@example.com,FR,EUR,R24,2024-07-29
C0009144,C0009144,user9144@example.com,US,USD,R07,2024-03-01
C0009145,C0009145,user9145@example.com,NL,PLN,R04,2024-03-17
C0009146,C0009146,user9146@example.com,NL,EUR,R22,2024-05-14
C0009147,C0009147,user9147@example.com,NL,EUR,R10,2023-02-07
C0009148,C0009148,user9148@example.com,ES,PLN,R16,2023-10-17
C0009149,C0009149,user9149@example.com,PL,EUR,R22,2023-01-16
C0009150,C0009150,user9150@example.com,DE,EUR,R25,2024-03-23
C0009151,C0009151,user9151@example.com,US,EUR,R21,2023-09-01
C0009152,C0009152,user9152@example.com,PL,EUR,R18,2024-06-06
C0009153,C0009153,user9153@example.com,DE,EUR,R25,2024-11-29
C0009154,C0009154,user9154@example.com,FR,EUR,R09,2023-10-13
C0009155,C0009155,user9155@example.com,DE,EUR,R14,2024-09-19
C0009156,CUS0009156,user9156@example.com,GB,EUR,R14,2023-07-24
C0009157,C0009157,user9157@example.com,FR,USD,R17,2023-05-10
C0009158,C0009158,user9158@example.com,FR,EUR,R18,2023-04-11
C0009159,C0009159,user9159@example.com,GB,EUR,R13,2024-06-16
C0009160,CUS0009160,user9160@example.com,ES,EUR,R22,2024-01-05
C0009161,C0009161,user9161@example.com,DE,EUR,R01,2024-02-15
C0009162,C0009162,user9162@example.com,SE,EUR,R09,2023-01-13
C0009163,C0009163,user9163@example.com,US,EUR,R21,2024-07-04
C0009164,C0009164,user9164@example.com,GB,USD,R11,2023-02-19
C0009165,CUS0009165,user9165@example.com,DE,EUR,R23,2024-10-09
C0009166,CUS0009166,user9166@example.com,PL,PLN,R12,2024-10-19
C0009167,C0009167,user9167@example.com,US,USD,R22,2023-08-01
C0009168,C0009168,user9168@example.com,NL,USD,R15,2023-04-29
C0009169,C0009169,user9169@example.com,DE,EUR,R16,2023-09-19
C0009170,C0009170,user9170@example.com,PL,EUR,R14,2023-11-02
C0009171,C0009171,user9171@example.com,SE,EUR,R02,2023-11-01
C0009172,C0009172,user9172@example.com,ES,PLN,R23,2024-07-23
C0009173,C0009173,user9173@example.com,ES,EUR,R15,2024-04-03
C0009174,C0009174,user9174@example.com,SE,EUR,R10,2023-10-23
C0009175,C0009175,user9175@example.com,NL,USD,R16,2023-12-19
C0009176,C0009176,user9176@example.com,US,EUR,R03,2023-08-23
C0009177,C0009177,user9177@example.com,US,EUR,R05,2024-02-10
C0009178,C0009178,user9178@example.com,US,EUR,R05,2024-11-29
C0009179,C0009179,user9179@example.com,SE,EUR,R24,2023-02-08
C0009180,C0009180,user9180@example.com,FR,EUR,R08,2023-12-26
C0009181,CUS0009181,user9181@example.com,GB,EUR,R01,2023-11-18
C0009182,C0009182,user9182@example.com,DE,EUR,R16,2024-03-14
C0009183,C0009183,user9183@example.com,US,EUR,R19,2023-12-18
C0009184,C0009184,user9184@example.com,US,USD,R13,2024-10-13
C0009185,C0009185,user9185@example.com,PL,EUR,R06,2024-10-30
C0009186,C0009186,user9186@example.com,DE,EUR,R12,2024-01-02
C0009187,C0009187,user9187@example.com,GB,EUR,R23,2023-09-06
C0009188,C0009188,user9188@example.com,US,EUR,R21,2023-09-18
C0009189,C0009189,user9189@example.com,FR,EUR,R07,2023-12-18
C0009190,C0009190,user9190@example.com,PL,USD,R03,2023-01-21
C0009191,C0009191,user9191@example.com,US,EUR,R21,2023-10-16
C0009192,C0009192,user9192@example.com,US,EUR,R11,2023-10-21
C0009193,C0009193,user9193@example.com,GB,EUR,R03,2024-01-10
C0009194,C0009194,user9194@example.com,ES,EUR,R23,2024-04-18
C0009195,C0009195,user9195@example.com,PL,EUR,R13,2023-11-22
C0009196,C0009196,user9196@example.com,ES,GBP,R20,2024-03-29
C0009197,C0009197,user9197@example.com,SE,USD,R11,2023-04-22
C0009198,C0009198,user9198@example.com,PL,EUR,R25,2024-03-05
C0009199,C0009199,user9199@example.com,US,EUR,R12,2024-07-14
C0009200,C0009200,user9200@example.com,ES,EUR,R22,2024-10-24
C0009201,C0009201,user9201@example.com,US,EUR,R21,2023-07-12
C0009202,C0009202,user9202@example.com,SE,EUR,R14,2024-09-12
C0009203,C0009203,user9203@example.com,PL,GBP,R17,2024-02-12
C0009204,C0009204,user9204@example.com,US,EUR,R13,2024-11-09
C0009205,C0009205,user9205@example.com,US,USD,R16,2023-10-21
C0009206,C0009206,user9206@example.com,PL,EUR,R07,2024-05-15
C0009207,C0009207,user9207@example.com,US,EUR,R22,2023-12-28
C0009208,C0009208,user9208@example.com,ES,EUR,R09,2023-10-23
C0009209,C0009209,user9209@example.com,DE,PLN,R07,2024-06-24
C0009210,C0009210,user9210@example.com,US,EUR,R19,2024-02-22
C0009211,C0009211,user9211@example.com,NL,USD,R19,2023-04-16
C0009212,C0009212,user9212@example.com,US,PLN,R02,2023-08-02
C0009213,C0009213,user9213@example.com,US,EUR,R11,2023-10-29
C0009214,C0009214,user9214@example.com,ES,GBP,R21,2024-08-28
C0009215,C0009215,user9215@example.com,US,EUR,R16,2023-02-07
C0009216,C0009216,user9216@example.com,ES,USD,R08,2024-09-03
C0009217,C0009217,user9217@example.com,PL,EUR,R07,2024-01-11
C0009218,C0009218,user9218@example.com,US,EUR,R24,2023-10-11
C0009219,C0009219,user9219@example.com,US,EUR,R05,2023-06-04
C0009220,C0009220,user9220@example.com,US,USD,R20,2024-08-23
C0009221,C0009221,user9221@example.com,DE,USD,R16,2023-08-26
C0009222,C0009222,user9222@example.com,ES,EUR,R14,2024-04-24
C0009223,CUS0009223,user9223@example.com,GB,EUR,R08,2024-01-15
C0009224,CUS0009224,user9224@example.com,GB,EUR,R24,2024-03-20
C0009225,C0009225,user9225@example.com,FR,GBP,R01,2024-03-02
C0009226,C0009226,user9226@example.com,PL,EUR,R05,2024-11-21
C0009227,C0009227,user9227@example.com,FR,EUR,R22,2024-03-10
C0009228,C0009228,user9228@example.com,SE,USD,R15,2024-03-18
C0009229,C0009229,user9229@example.com,FR,EUR,R21,2024-03-21
C0009230,C0009230,user9230@example.com,SE,EUR,R24,2024-01-27
C0009231,CUS0009231,user9231@example.com,PL,USD,R24,2024-04-24
C0009232,C0009232,user9232@example.com,NL,EUR,R19,2023-12-06
C0009233,C0009233,user9233@example.com,NL,EUR,R23,2024-08-02
C0009234,C0009234,user9234@example.com,PL,PLN,R09,2023-10-17
C0009235,C0009235,user9235@example.com,ES,EUR,R23,2023-04-22
C0009236,C0009236,user9236@example.com,SE,PLN,R10,2023-09-09
C0009237,C0009237,user9237@example.com,NL,EUR,R17,2023-01-09
C0009238,CUS0009238,user9238@example.com,ES,USD,R14,2023-07-29
C0009239,CUS0009239,user9239@example.com,FR,EUR,R02,2024-07-22
C0009240,CUS0009240,user9240@example.com,FR,EUR,R22,2023-10-25
C0009241,C0009241,user9241@example.com,FR,USD,R08,2023-04-08
C0009242,CUS0009242,user9242@example.com,NL,USD,R03,2024-09-30
C0009243,C0009243,user9243@example.com,DE,EUR,R23,2023-06-13
C0009244,C0009244,user9244@example.com,GB,EUR,R23,2023-05-20
C0009245,C0009245,user9245@example.com,NL,PLN,R02,2024-10-06
C0009246,CUS0009246,user9246@example.com,US,EUR,R17,2024-01-09
C0009247,C0009247,user9247@example.com,US,EUR,R12,2023-02-21
C0009248,C0009248,user9248@example.com,GB,PLN,R11,2024-07-21
C0009249,C0009249,user9249@example.com,DE,EUR,R21,2023-01-27
C0009250,C0009250,user9250@example.com,PL,EUR,R04,2024-02-15
C0009251,C0009251,user9251@example.com,US,GBP,R11,2023-01-09
C0009252,C0009252,user9252@example.com,US,USD,R15,2023-02-18
C0009253,C0009253,user9253@example.com,US,PLN,R02,2023-05-28
C0009254,C0009254,user9254@example.com,NL,EUR,R21,2023-02-18
C0009255,CUS0009255,user9255@example.com,SE,EUR,R19,2023-05-12
C0009256,C0009256,user9256@example.com,DE,EUR,R18,2024-11-27
C0009257,C0009257,user9257@example.com,NL,USD,R07,2023-08-27
C0009258,C0009258,user9258@example.com,SE,USD,R21,2024-03-02
C0009259,C0009259,user9259@example.com,PL,EUR,R19,2023-04-22
C0009260,C0009260,user9260@example.com,ES,USD,R02,2024-02-02
C0009261,C0009261,user9261@example.com,FR,USD,R11,2023-08-20
C0009262,C0009262,user9262@example.com,PL,EUR,R23,2024-05-09
C0009263,C0009263,user9263@example.com,GB,EUR,R18,2023-12-02
C0009264,C0009264,user9264@example.com,US,EUR,R12,2024-06-22
C0009265,CUS0009265,user9265@example.com,GB,GBP,R13,2024-01-04
C0009266,C0009266,user9266@example.com,ES,USD,R03,2024-03-08
C0009267,C0009267,user9267@example.com,ES,EUR,R14,2023-05-06
C0009268,C0009268,user9268@example.com,DE,USD,R20,2023-07-10
C0009269,C0009269,user9269@example.com,DE,EUR,R11,2023-12-11
C0009270,C0009270,user9270@example.com,SE,USD,R11,2024-01-20
C0009271,C0009271,user9271@example.com,NL,EUR,R15,2024-07-03
C0009272,C0009272,user9272@example.com,FR,USD,R23,2023-04-16
C0009273,C0009273,user9273@example.com,DE,EUR,R16,2024-11-25
C0009274,C0009274,user9274@example.com,GB,EUR,R01,2023-10-18
C0009275,C0009275,user9275@example.com,PL,EUR,R18,2024-09-18
C0009276,C0009276,user9276@example.com,FR,EUR,R24,2024-04-24
C0009277,C0009277,user9277@example.com,ES,EUR,R18,2023-11-24
C0009278,C0009278,user9278@example.com,SE,PLN,R04,2023-10-25
C0009279,C0009279,user9279@example.com,DE,EUR,R13,2024-05-20
C0009280,CUS0009280,user9280@example.com,ES,EUR,R01,2024-03-13
C0009281,CUS0009281,user9281@example.com,ES,EUR,R11,2023-04-06
C0009282,C0009282,user9282@example.com,US,EUR,R17,2023-01-02
C0009283,C0009283,user9283@example.com,PL,USD,R14,2023-08-12
C0009284,C0009284,user9284@example.com,SE,USD,R11,2024-08-01
C0009285,C0009285,user9285@example.com,SE,EUR,R10,2023-05-22
C0009286,C0009286,user9286@example.com,US,USD,R05,2023-05-07
C0009287,C0009287,user9287@example.com,FR,EUR,R02,2024-11-04
C0009288,C0009288,user9288@example.com,ES,EUR,R14,2024-05-18
C0009289,C0009289,user9289@example.com,US,EUR,R12,2024-07-15
C0009290,C0009290,user9290@example.com,NL,USD,R01,2023-05-26
C0009291,CUS0009291,user9291@example.com,SE,EUR,R17,2024-05-12
C0009292,C0009292,user9292@example.com,PL,USD,R15,2024-02-07
C0009293,C0009293,user9293@example.com,US,USD,R03,2023-11-21
C0009294,C0009294,user9294@example.com,DE,EUR,R12,2023-02-22
C0009295,CUS0009295,user9295@example.com,DE,USD,R11,2023-02-19
C0009296,C0009296,user9296@example.com,SE,EUR,R11,2024-11-14
C0009297,C0009297,user9297@example.com,DE,USD,R08,2023-06-28
C0009298,C0009298,user9298@example.com,ES,EUR,R09,2023-10-18
C0009299,C0009299,user9299@example.com,DE,EUR,R17,2023-10-29
C0009300,C0009300,user9300@example.com,PL,USD,R24,2023-06-09
C0009301,C0009301,user9301@example.com,NL,EUR,R23,2024-05-23
C0009302,C0009302,user9302@example.com,SE,EUR,R13,2023-01-14
C0009303,C0009303,user9303@example.com,DE,EUR,R13,2023-12-31
C0009304,C0009304,user9304@example.com,US,USD,R07,2023-09-24
C0009305,C0009305,user9305@example.com,FR,EUR,R11,2023-01-09
C0009306,C0009306,user9306@example.com,US,EUR,R25,2023-10-11
C0009307,C0009307,user9307@example.com,US,EUR,R07,2023-02-16
C0009308,C0009308,user9308@example.com,FR,EUR,R17,2024-09-26
C0009309,C0009309,user9309@example.com,FR,EUR,R09,2024-04-29
C0009310,C0009310,user9310@example.com,DE,PLN,R02,2023-09-07
C0009311,C0009311,user9311@example.com,NL,EUR,R03,2024-05-04
C0009312,C0009312,user9312@example.com,DE,EUR,R16,2024-09-10
C0009313,C0009313,user9313@example.com,FR,USD,R10,2024-02-07
C0009314,C0009314,user9314@example.com,DE,EUR,R08,2023-02-08
C0009315,C0009315,user9315@example.com,US,EUR,R13,2024-03-18
C0009316,C0009316,user9316@example.com,DE,EUR,R07,2023-12-26
C0009317,C0009317,user9317@example.com,PL,EUR,R15,2023-11-05
C0009318,CUS0009318,user9318@example.com,SE,EUR,R14,2024-11-19
C0009319,CUS0009319,user9319@example.com,ES,EUR,R04,2023-03-04
C0009320,C0009320,user9320@example.com,US,GBP,R03,2024-07-19
C0009321,CUS0009321,user9321@example.com,SE,USD,R18,2023-06-15
C0009322,C0009322,user9322@example.com,DE,EUR,R07,2024-01-23
C0009323,C0009323,user9323@example.com,DE,EUR,R21,2023-10-14
C0009324,C0009324,user9324@example.com,DE,EUR,R23,2023-10-14
C0009325,C0009325,user9325@example.com,DE,USD,R12,2024-02-12
C0009326,C0009326,user9326@example.com,GB,EUR,R11,2024-04-05
C0009327,C0009327,user9327@example.com,GB,EUR,R12,2024-03-04
C0009328,C0009328,user9328@example.com,NL,EUR,R10,2024-04-06
C0009329,C0009329,user9329@example.com,US,EUR,R05,2023-08-20
C0009330,CUS0009330,user9330@example.com,US,USD,R20,2023-09-17
C0009331,C0009331,user9331@example.com,US,EUR,R12,2024-02-06
C0009332,CUS0009332,user9332@example.com,US,PLN,R24,2023-02-02
C0009333,C0009333,user9333@example.com,DE,EUR,R13,2024-01-06
C0009334,C0009334,user9334@example.com,GB,USD,R03,2024-11-15
C0009335,C0009335,user9335@example.com,ES,EUR,R17,2023-11-13
C0009336,C0009336,user9336@example.com,ES,USD,R09,2023-11-19
C0009337,C0009337,user9337@example.com,SE,PLN,R08,2023-07-29
C0009338,C0009338,user9338@example.com,US,EUR,R23,2024-10-27
C0009339,C0009339,user9339@example.com,NL,USD,R04,2024-07-17
C0009340,C0009340,user9340@example.com,US,EUR,R22,2023-10-22
C0009341,C0009341,user9341@example.com,SE,EUR,R06,2023-01-15
C0009342,C0009342,user9342@example.com,SE,EUR,R19,2024-04-17
C0009343,C0009343,user9343@example.com,DE,EUR,R21,2024-09-18
C0009344,C0009344,user9344@example.com,FR,PLN,R01,2024-05-16
C0009345,CUS0009345,user9345@example.com,SE,EUR,R12,2024-11-28
C0009346,C0009346,user9346@example.com,GB,EUR,R06,2024-10-30
C0009347,CUS0009347,user9347@example.com,ES,EUR,R06,2023-05-29
C0009348,C0009348,user9348@example.com,ES,EUR,R03,2024-07-10
C0009349,C0009349,user9349@example.com,GB,USD,R09,2023-07-14
C0009350,C0009350,user9350@example.com,PL,EUR,R01,2023-09-20
C0009351,C0009351,user9351@example.com,GB,USD,R11,2024-07-28
C0009352,CUS0009352,user9352@example.com,ES,EUR,R16,2023-01-06
C0009353,C0009353,user9353@example.com,FR,EUR,R03,2023-04-12
C0009354,C0009354,user9354@example.com,SE,GBP,R23,2023-12-08
C0009355,CUS0009355,user9355@example.com,FR,PLN,R03,2024-08-13
C0009356,C0009356,user9356@example.com,SE,USD,R20,2023-07-31
C0009357,C0009357,user9357@example.com,PL,USD,R13,2023-01-22
C0009358,C0009358,user9358@example.com,US,EUR,R22,2024-05-08
C0009359,C0009359,user9359@example.com,NL,EUR,R12,2024-05-16
C0009360,C0009360,user9360@example.com,NL,EUR,R11,2024-02-15
C0009361,C0009361,user9361@example.com,US,EUR,R18,2023-07-01
C0009362,C0009362,user9362@example.com,NL,USD,R16,2023-01-07
C0009363,C0009363,user9363@example.com,FR,GBP,R09,2023-05-05
C0009364,C0009364,user9364@example.com,US,EUR,R13,2024-11-05
C0009365,C0009365,user9365@example.com,DE,EUR,R11,2023-04-26
C0009366,C0009366,user9366@example.com,NL,EUR,R12,2023-01-28
C0009367,C0009367,user9367@example.com,DE,USD,R23,2023-10-25
C0009368,C0009368,user9368@example.com,FR,EUR,R21,2023-02-21
C0009369,C0009369,user9369@example.com,NL,USD,R17,2024-07-09
C0009370,C0009370,user9370@example.com,FR,EUR,R10,2024-10-01
C0009371,C0009371,user9371@example.com,FR,USD,R12,2023-05-20
C0009372,C0009372,user9372@example.com,GB,PLN,R22,2023-05-19
C0009373,C0009373,user9373@example.com,NL,PLN,R24,2024-09-16
C0009374,C0009374,user9374@example.com,PL,USD,R23,2024-09-08
C0009375,C0009375,user9375@example.com,PL,EUR,R03,2024-08-21
C0009376,CUS0009376,user9376@example.com,FR,USD,R03,2023-12-22
C0009377,C0009377,user9377@example.com,DE,EUR,R18,2024-03-18
C0009378,C0009378,user9378@example.com,DE,EUR,R14,2023-07-10
C0009379,C0009379,user9379@example.com,SE,EUR,R09,2023-03-01
C0009380,C0009380,user9380@example.com,GB,EUR,R03,2024-01-09
C0009381,C0009381,user9381@example.com,PL,EUR,R14,2024-06-01
C0009382,C0009382,user9382@example.com,NL,GBP,R05,2024-06-18
C0009383,C0009383,user9383@example.com,US,EUR,R22,2024-10-13
C0009384,C0009384,user9384@example.com,US,USD,R08,2024-01-03
C0009385,C0009385,user9385@example.com,DE,USD,R02,2024-07-06
C0009386,C0009386,user9386@example.com,FR,USD,R15,2024-07-31
C0009387,C0009387,user9387@example.com,FR,EUR,R04,2024-06-29
